name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SRR13993473	5277621	211	25012.42	376608	216	0	0	123470	13	79693	23	28281	45
SRR13993474	5212103	129	40403.9	416283	205	0	0	242368	9	132475	14	33977	30
SRR13993475	5093647	63	80851.54	770313	204	0	0	360287	5	203882	9	113259	16
SRR13993476	5185559	138	37576.51	577553	201	0	0	287205	7	155439	12	38141	22
SRR13993477	5332358	267	19971.38	251809	204	0	0	114224	17	57175	30	18702	59
SRR13993478	5231709	166	31516.32	625243	230	0	0	234014	7	137606	13	28176	28
SRR13993479	5189314	127	40860.74	703533	200	0	0	308172	6	184770	11	45298	22
SRR13993480	5280459	130	40618.92	463036	217	0	0	160599	10	107408	19	30730	36
SRR13993481	5000855	70	71440.79	709648	202	0	0	259191	6	178747	11	79069	18
SRR13993482	5174203	132	39198.51	680787	201	0	0	235633	6	116382	12	40387	24
SRR13993483	4965578	95	52269.24	391664	205	0	0	209881	9	149818	14	54691	25
SRR13993484	5064350	116	43658.19	628450	200	0	0	287440	6	142300	11	59300	21
SRR13993485	5143321	145	35471.18	628453	201	0	0	227438	7	132558	13	41496	25
SRR13993486	5006763	102	49085.91	437618	201	0	0	208454	9	169725	14	60878	25
SRR13993487	5258153	101	52060.92	498443	211	0	0	196782	9	121334	15	55973	27
SRR13993488	5205836	133	39141.62	596686	202	0	0	268170	7	133777	12	41561	24
SRR13993489	5383418	96	56077.27	546024	202	0	0	310262	7	229837	11	77546	19
SRR13993490	5119449	161	31797.82	628449	200	0	0	205377	8	140248	14	31919	24
SRR13993491	5462873	251	21764.43	325752	201	0	0	116614	14	71389	27	23354	53
SRR13993492	4934464	103	47907.42	593156	201	0	0	134928	12	92044	21	41103	36
SRR13993493	4882120	91	53649.67	800030	207	0	0	218664	7	152137	12	44569	23
SRR13993494	5054328	146	34618.68	757314	202	0	0	236983	7	159014	12	32128	26
SRR13993495	4938530	80	61731.62	784256	201	0	0	308112	5	205376	9	90479	16
SRR13993496	4871098	108	45102.76	343442	220	0	0	133498	12	88278	21	38835	39
SRR13993497	5226666	167	31297.4	570498	201	0	0	221274	8	132355	14	33958	27
SRR13993498	5203319	139	37433.95	356922	203	0	0	139934	12	73087	23	36189	43
SRR13993499	5133655	144	35650.38	373113	212	0	0	210834	9	78483	19	30966	39
SRR13993500	5163961	106	48716.61	898601	202	0	0	270141	6	177995	10	51360	19
SRR13993501	5255515	192	27372.47	433259	202	0	0	241951	8	131010	14	21582	30
SRR13993502	5054725	125	40437.8	556545	202	0	0	265990	7	173130	12	34673	24
SRR13993503	5346183	210	25458.01	386174	202	0	0	175826	11	107871	18	27828	37
SRR13993504	5244181	124	42291.78	612782	202	0	0	278692	7	197292	11	38916	24
SRR13993505	5151945	180	28621.92	622695	201	0	0	214114	8	119855	14	37755	27
SRR13993506	5469898	197	27765.98	317638	204	0	0	131838	14	67566	26	26343	50
SRR13993507	5165809	105	49198.18	566595	200	0	0	190377	8	126083	15	50445	28
SRR13993508	4738203	42	112814.36	833115	201	0	0	581326	4	378342	6	114495	11
SRR13993509	5048964	121	41726.98	794132	202	0	0	232225	7	159754	13	37015	25
SRR13993510	5050369	110	45912.45	402624	202	0	0	203976	8	138716	14	38031	28
SRR13993511	5207298	293	17772.35	281984	209	0	0	63439	24	39285	45	13066	88
SRR13993512	5300289	152	34870.32	711414	202	0	0	191030	9	159157	16	32915	28
SRR13993513	5159399	169	30528.99	637094	201	0	0	203044	8	132558	14	41555	24
SRR13993514	5072724	134	37856.15	672596	208	0	0	328586	6	246775	10	38790	18
SRR13993515	5123250	96	53367.19	709858	202	0	0	309101	6	190676	11	64091	19
SRR13993516	5271127	169	31190.1	611206	202	0	0	133322	11	85107	21	29887	38
SRR13993517	4965153	240	20688.14	243787	210	0	0	90538	19	47636	33	16394	68
SRR13993518	4655684	85	54772.75	767237	214	0	0	396036	4	168955	9	79647	17
SRR13993519	5144343	158	32559.13	621557	201	0	0	237111	7	132374	13	85848	22
SRR13993520	5294633	154	34380.73	348700	201	0	0	148835	12	71479	23	38319	43
SRR13993521	5080897	94	54052.1	646247	215	0	0	159535	9	131277	16	53449	26
SRR13993522	5080128	106	47925.74	436461	202	0	0	281924	7	170917	12	35888	25
SRR13993523	5056807	150	33712.05	507874	201	0	0	213142	9	132802	14	41496	26
SRR13993524	4808365	108	44521.9	436922	207	0	0	147672	10	101571	18	39751	31
SRR13993525	5013507	114	43978.13	387228	202	0	0	198795	10	91653	18	33496	35
SRR13993526	4960823	197	25181.84	284032	213	0	0	119691	15	74084	25	21899	47
SRR13993527	4893868	48	101955.58	911525	207	0	0	366969	5	239894	9	109233	14
SRR13993528	5126508	136	37694.91	616823	202	0	0	248015	7	195382	11	46061	20
SRR13993529	4990294	130	38386.88	362900	200	0	0	126445	12	90682	21	37810	39
SRR13993530	5368238	222	24181.25	628290	200	0	0	152476	10	71924	19	26363	43
SRR13993531	4867901	128	38030.48	454915	200	0	0	197396	9	98325	17	34743	36
SRR13993532	5216651	172	30329.37	678873	201	0	0	203044	8	132492	15	41555	26
SRR13993533	5462217	351	15561.87	317779	200	0	0	93486	17	61114	30	13805	64
SRR13993534	5095983	112	45499.85	621497	215	0	0	294027	7	203043	11	92579	18
SRR13993535	5175896	117	44238.43	512203	202	0	0	218365	8	145111	14	51401	23
SRR13993536	5064070	152	33316.25	669375	201	0	0	158252	8	122287	15	31053	30
SRR13993537	4893960	54	90628.89	1162500	201	0	0	678192	3	264378	6	92310	12
SRR13993538	5196463	161	32276.17	559080	203	0	0	166105	10	92523	17	30956	36
SRR13993539	5232021	116	45103.63	741695	209	0	0	288986	6	204384	10	91778	18
SRR13993540	4959555	78	63584.04	669865	201	0	0	345451	5	188927	9	66535	17
SRR13993541	5187624	116	44720.9	509951	212	0	0	196297	9	139315	16	46322	27
SRR13993542	5155838	132	39059.38	577548	201	0	0	214103	7	132566	13	42444	23
SRR13993543	5122534	67	76455.73	575803	204	0	0	360031	6	177672	10	90762	18
SRR13993544	5245108	140	37465.06	678385	203	0	0	263971	6	203875	11	50497	21
SRR13993545	5058243	85	59508.74	845119	200	0	0	268894	5	177336	9	87652	17
SRR13993546	5284948	235	22489.14	418481	206	0	0	137294	12	75632	24	27494	45
SRR13993547	5252684	109	48189.76	625117	214	0	0	203974	7	129289	14	41529	26
SRR13993548	5286659	139	38033.52	448707	206	0	0	161160	11	86681	20	38001	39
SRR13993549	4910909	80	61386.36	726368	213	0	0	392960	5	198236	9	64175	17
SRR13993550	5277953	221	23882.14	628019	202	0	0	158843	9	80114	19	30147	40
SRR13993551	5220254	133	39250.03	337809	206	0	0	133056	12	88539	21	30968	38
SRR13993552	5175774	100	51757.74	938123	204	0	0	357915	5	203882	8	78326	17
SRR13993553	5169317	130	39763.98	620121	201	0	0	314066	6	169252	11	38141	22
SRR13993554	5279376	134	39398.33	563866	215	0	0	243613	8	182683	12	53463	24
SRR13993555	5146888	81	63541.83	581611	207	0	0	217087	8	119197	14	63935	26
SRR13993556	5029850	93	54084.41	437905	207	0	0	189522	9	103540	16	39182	31
SRR13993557	5065943	220	23027.01	296912	202	0	0	121010	14	78652	24	21531	45
SRR13993558	5168237	138	37450.99	577548	201	0	0	214103	7	132039	13	38141	25
SRR13993559	5184368	129	40188.9	696121	201	0	0	215989	8	161729	13	34646	25
SRR13993560	4979026	48	103729.71	896949	220	0	0	411722	4	203981	8	113686	14
SRR13993561	5225993	113	46247.73	600545	202	0	0	256125	7	153446	12	41546	24
SRR13993562	5282069	131	40321.14	416191	212	0	0	166920	10	101570	19	37158	33
SRR13993563	5199150	104	49991.83	484575	252	0	0	215673	8	110932	14	41648	27
SRR13993564	5151133	167	30845.11	622809	201	0	0	213878	8	119855	14	37755	26
SRR13993565	4536776	175	25924.43	317162	203	0	0	93449	15	53903	27	20751	50
SRR13993566	4712952	60	78549.2	1074507	200	0	0	656653	3	338939	5	66007	12
SRR13993567	5152482	172	29956.29	505031	201	0	0	137051	9	90612	19	29992	37
SRR13993568	5057543	125	40460.34	666425	201	0	0	216045	7	160034	12	51407	23
SRR13993569	4803342	102	47091.59	349948	211	0	0	177204	11	121872	17	39568	29
SRR13993570	5076412	128	39659.47	384074	201	0	0	213881	9	132579	14	40535	26
SRR13993571	5300403	177	29945.78	363580	202	0	0	167452	9	110495	17	30013	31
SRR13993572	5185193	114	45484.15	506611	201	0	0	287387	7	133755	13	58056	24
SRR13993573	5190793	151	34376.11	621221	213	0	0	286541	7	172577	12	49718	22
SRR13993574	4969523	85	58464.98	682965	215	0	0	181609	7	146749	13	73614	21
SRR13993575	5230656	152	34412.21	374808	205	0	0	245938	9	125599	15	41243	30
SRR13993576	5092812	183	27829.57	592167	204	0	0	219847	8	155441	13	34668	25
SRR13993577	4667289	123	37945.44	240494	200	0	0	116542	13	84917	23	30929	41
SRR13993578	5342832	151	35382.99	494461	203	0	0	263014	8	139026	14	45966	25
SRR13993579	5029173	111	45307.86	361140	202	0	0	165316	11	134927	17	47074	29
SRR13993580	5024286	102	49257.71	835910	202	0	0	211749	6	145139	12	38028	23
SRR13993581	4936008	73	67616.55	829770	219	0	0	446597	4	163278	8	61845	17
SRR13993582	4732735	45	105171.89	759520	201	0	0	501595	4	273767	6	84326	13
SRR13993583	5086541	246	20677	176690	209	0	0	69782	24	40485	43	13525	85
SRR13993584	5036348	130	38741.14	529255	200	0	0	152024	9	110828	17	30013	34
SRR13993585	5093114	179	28453.15	369904	202	0	0	185702	10	110566	17	32817	33
SRR13993586	5236646	97	53986.04	656944	202	0	0	319796	6	173036	12	90677	20
SRR13993587	5368980	151	35556.16	416666	202	0	0	131639	14	84317	25	32844	46
SRR13993588	4988496	111	44941.41	456767	206	0	0	278967	7	175223	12	52526	22
SRR13993589	5103226	145	35194.66	621724	201	0	0	240644	7	148117	12	41590	21
SRR13993590	4920561	88	55915.47	620033	206	0	0	232057	7	140095	13	46050	22
SRR13993591	5060013	92	55000.14	808350	205	0	0	252826	7	191055	11	41493	21
SRR13993592	4836254	81	59706.84	611850	202	0	0	162010	8	103678	15	60914	26
SRR13993593	5278693	130	40605.33	963856	202	0	0	236347	6	161360	12	46634	21
SRR13993594	5035769	152	33130.06	483415	202	0	0	258992	7	193492	11	89171	19
SRR13993595	4849677	82	59142.4	843882	218	0	0	196652	7	154328	13	47827	23
SRR13993596	5250542	108	48616.13	660070	212	0	0	269235	6	196232	10	81683	17
SRR13993597	5197820	140	37127.29	377751	211	0	0	153956	13	109215	21	41488	36
SRR13993598	4792158	63	76066	772630	202	0	0	567233	4	199063	6	107001	13
SRR13993599	5091955	188	27084.87	232785	203	0	0	107033	17	64448	29	26809	53
SRR13993600	4942637	162	30510.1	290075	207	0	0	88247	17	55723	30	24891	56
SRR13993601	5248350	118	44477.54	555916	205	0	0	243670	8	161314	13	43973	25
SRR13993602	5440815	181	30059.75	651442	200	0	0	359116	6	198332	10	52405	19
SRR13993603	4657678	76	61285.24	480123	201	0	0	158627	8	103715	16	44039	28
SRR13993604	5120450	133	38499.62	576164	202	0	0	333787	6	174106	10	45838	21
SRR13993605	5143768	50	102875.36	702709	202	0	0	549627	5	366409	7	113259	12
SRR13993606	4857922	102	47626.69	723917	212	0	0	258245	7	122254	14	55709	25
SRR13993607	5085433	430	11826.59	85767	207	0	0	22413	71	13937	129	6223	236
SRR13993608	5447293	159	34259.7	432595	212	0	0	198941	10	106825	17	62729	29
SRR13993609	4958676	59	84045.36	716010	207	0	0	317076	5	224753	9	123945	15
SRR13993610	5462695	257	21255.62	341337	203	0	0	94473	16	58214	30	16824	62
SRR13993611	5141289	123	41799.1	608710	200	0	0	251476	7	144150	12	58065	21
SRR13993612	4788538	83	57693.23	757070	203	0	0	170156	8	120704	15	42842	27
SRR13993613	5297752	158	33530.08	553493	201	0	0	217969	8	133927	14	40553	26
SRR13993614	5306298	127	41781.87	406137	206	0	0	169547	12	94083	20	38462	37
SRR13993615	5144585	116	44349.87	396577	202	0	0	241827	8	106568	15	67963	27
SRR13993616	5074181	99	51254.35	540272	205	0	0	191030	9	124115	16	32050	29
SRR13993617	5178156	71	72931.77	770211	204	0	0	360037	5	164093	9	88069	17
SRR13993618	5189468	93	55800.73	763510	202	0	0	282483	6	177672	11	55495	20
SRR13993619	5233100	195	26836.41	595277	201	0	0	214114	8	119839	15	29277	29
SRR13993620	5084005	84	60523.87	847352	204	0	0	325205	6	178089	10	54644	20
SRR13993621	5072512	110	46113.75	776653	201	0	0	319904	5	151894	10	58196	20
SRR13993622	5160999	217	23783.41	342509	211	0	0	111687	13	72972	24	22203	48
SRR13993623	5318853	121	43957.46	398428	212	0	0	243588	9	129921	14	36989	28
SRR13993624	4966083	48	103460.06	1118093	215	0	0	323465	4	196688	8	85458	15
SRR13993625	5301365	154	34424.45	638201	219	0	0	217946	8	107744	14	28619	32
SRR13993626	5176842	128	40444.08	635759	205	0	0	243298	7	183910	12	38541	24
SRR13993627	5188454	97	53489.22	713137	202	0	0	467990	5	193095	9	44730	17
SRR13993628	5350895	213	25121.57	279003	204	0	0	108229	16	65641	29	26512	54
SRR13993629	5424303	165	32874.56	621476	201	0	0	240968	8	118655	14	32199	30
SRR13993630	5100984	111	45954.81	598571	207	0	0	234046	7	94549	14	48571	29
SRR13993631	5289569	171	30933.15	448218	200	0	0	223194	9	113307	15	38319	31
SRR13993632	5325193	171	31141.48	678412	201	0	0	267119	6	186921	11	35845	24
SRR13993633	5210068	119	43782.08	610065	200	0	0	246052	7	152376	12	41242	24
SRR13993634	4824155	72	67002.15	663094	202	0	0	551071	4	197048	8	78983	17
SRR13993635	5346458	212	25219.14	628291	202	0	0	147337	10	70783	20	26363	44
SRR13993636	5253895	122	43064.71	654151	212	0	0	268960	6	194333	10	46595	20
SRR13993637	5052484	99	51035.19	690468	207	0	0	230446	6	139098	11	56717	21
SRR13993638	5137686	186	27621.97	380783	202	0	0	162751	10	97677	17	29062	36
SRR13993639	5154265	144	35793.51	343049	202	0	0	181255	11	115734	18	26670	36
SRR13993640	4924935	79	62340.95	709306	204	0	0	246355	7	127636	13	57876	23
SRR13993641	5453366	205	26601.79	516688	202	0	0	191320	10	124115	16	28053	33
SRR13993642	5022279	68	73857.04	718556	204	0	0	282483	5	187984	10	81142	18
SRR13993643	5317113	273	19476.6	262073	208	0	0	75048	20	44716	37	16583	74
SRR13993644	4965075	147	33776.02	373742	201	0	0	203044	10	107365	17	40259	30
SRR13993645	4827075	40	120676.88	927723	207	0	0	535059	4	243447	6	129556	11
SRR13993646	5430083	189	28730.6	440411	201	0	0	191855	10	102999	17	36908	34
SRR13993647	5074592	95	53416.76	682098	201	0	0	243126	7	188706	12	71838	21
SRR13993648	4814476	79	60942.73	326268	208	0	0	236153	9	154505	14	55489	25
SRR13993649	5172170	143	36169.02	606695	206	0	0	149474	11	77647	20	28106	41
SRR13993650	5154068	118	43678.54	620324	201	0	0	305358	6	169252	11	58279	20
SRR13993651	6905040	887	7784.71	113367	204	0	0	22581	85	13081	163	3224	368
SRR13993652	5157847	147	35087.39	615058	205	0	0	212553	8	156774	13	25512	27
SRR13993653	5277052	235	22455.54	403484	200	0	0	119137	13	60195	27	22557	54
SRR13993654	4826709	123	39241.54	429700	201	0	0	140105	9	91127	17	43801	32
SRR13993655	5176010	145	35696.62	597737	201	0	0	212558	8	113481	14	41496	29
SRR13993656	5146585	158	32573.32	351643	220	0	0	141252	11	87329	21	30966	38
SRR13993657	5075747	83	61153.58	591626	209	0	0	282559	6	160700	12	67227	20
SRR13993658	5156657	128	40286.38	619935	201	0	0	319786	6	169252	11	83661	20
SRR13993659	5019471	139	36111.3	321643	219	0	0	132539	12	78071	22	29812	42
SRR13993660	5169437	146	35407.1	523169	201	0	0	205946	9	107851	16	33320	33
SRR13993661	5156373	91	56663.44	764955	202	0	0	282766	5	164085	10	80562	18
SRR13993662	5246501	113	46429.21	711598	202	0	0	319796	6	159668	11	52281	21
SRR13993663	5221637	146	35764.64	527524	201	0	0	234368	8	155541	13	38876	24
SRR13993664	5000307	65	76927.8	621070	202	0	0	243542	7	178751	12	109203	18
SRR13993665	5334765	138	38657.72	582411	200	0	0	274300	7	178097	12	41565	23
SRR13993666	5266155	222	23721.42	281602	204	0	0	68908	23	42352	43	17775	78
SRR13993667	5216498	180	28980.54	402844	201	0	0	220289	9	132558	15	39170	27
SRR13993668	4892521	82	59664.89	395997	214	0	0	203852	9	148991	14	63672	25
SRR13993669	5095148	85	59942.92	705725	206	0	0	288133	7	175156	12	62381	22
SRR13993670	5191290	120	43260.75	381753	200	0	0	191030	9	153653	15	77867	23
SRR13993671	4682664	40	117066.6	1196765	202	0	0	630737	3	308785	5	132936	9
SRR13993672	5252287	167	31450.82	657151	201	0	0	219362	7	120625	14	41496	26
SRR13993673	4756676	101	47095.8	418292	201	0	0	136951	10	90696	18	44545	31
SRR13993674	5107622	109	46858.92	987847	202	0	0	223727	6	162163	12	101082	19
SRR13993675	5168789	154	33563.56	412140	201	0	0	211150	9	102969	15	30966	32
SRR13993676	5155469	119	43323.27	573592	212	0	0	210858	8	106825	15	41030	31
SRR13993677	5502549	161	34177.32	361306	206	0	0	153920	12	88354	23	33936	41
SRR13993678	4923754	42	117232.24	736663	202	0	0	498909	4	284681	7	109017	13
SRR13993679	5204255	126	41303.61	359213	202	0	0	187101	10	106816	18	25152	38
SRR13993680	5330088	150	35533.92	351980	205	0	0	188366	11	95168	19	31095	38
SRR13993681	4997303	123	40628.48	893008	205	0	0	267690	6	191054	10	38758	21
SRR13993682	5033854	53	94978.38	918159	202	0	0	574784	4	226205	8	113140	14
SRR13993683	5418915	156	34736.63	349552	203	0	0	208697	10	151649	16	41488	28
SRR13993684	5188230	106	48945.57	571501	200	0	0	268330	8	180118	13	51358	23
SRR13993685	5449176	149	36571.65	553216	204	0	0	161269	9	89911	19	38319	36
SRR13993686	5101858	101	50513.45	826556	216	0	0	211607	6	158981	12	68239	21
SRR13993687	5229557	133	39319.98	419858	202	0	0	180290	10	122061	17	35659	31
SRR13993688	5207290	111	46912.52	625218	214	0	0	203974	7	129472	14	36005	28
SRR13993689	4975122	108	46065.94	621071	201	0	0	307471	6	185366	10	58342	19
SRR13993690	4989054	153	32608.2	363356	203	0	0	127380	13	88371	23	24213	45
SRR13993691	5072342	128	39627.67	800961	202	0	0	265991	6	124531	12	34931	24
SRR13993692	4956981	64	77452.83	962038	210	0	0	382015	4	240710	7	115141	13
SRR13993693	4810812	89	54054.07	628884	213	0	0	272473	7	137909	13	51157	23
SRR13993694	5220179	156	33462.69	409910	216	0	0	147894	11	91649	19	26842	40
SRR13993695	5087997	108	47111.08	770992	201	0	0	218085	7	135259	13	58307	23
SRR13993696	5293704	188	28158	275012	212	0	0	113735	16	74417	28	26003	52
SRR13993697	5017217	51	98376.8	796034	206	0	0	434362	4	322218	7	142895	12
SRR13993698	5062269	201	25185.42	250849	201	0	0	109184	17	75983	29	28551	49
SRR13993699	5096535	107	47631.17	451358	206	0	0	219098	9	88544	16	36443	33
SRR13993700	4835366	71	68103.75	804867	202	0	0	269710	5	199543	9	77981	17
SRR13993701	5047492	90	56083.24	716389	206	0	0	255722	7	167323	11	108265	19
SRR13993702	5208498	158	32965.18	794653	202	0	0	237098	7	124531	13	31019	29
SRR13993703	5070099	150	33800.66	625864	201	0	0	184124	8	123579	15	35349	27
SRR13993704	5217194	164	31812.16	475772	205	0	0	268225	8	112098	14	38916	27
SRR13993705	5138324	118	43545.12	771214	204	0	0	216181	7	124596	12	33398	27
SRR13993706	4901247	83	59051.17	728851	202	0	0	298327	6	203072	9	83662	17
SRR13993707	5441186	162	33587.57	566322	203	0	0	176729	10	78806	20	29099	43
SRR13993708	5790255	574	10087.55	402804	202	0	0	123391	13	53030	27	6846	79
SRR13993709	5157584	139	37104.92	664163	201	0	0	210390	7	126237	13	41496	26
SRR13993710	4897128	44	111298.36	1370712	202	0	0	468751	3	312094	6	119401	10
SRR13993711	5138845	82	62668.84	773996	202	0	0	254460	7	129266	12	59704	23
SRR13993712	5316128	193	27544.7	407624	219	0	0	123077	10	85963	20	29933	39
SRR13993713	5119955	112	45713.88	319794	205	0	0	173798	11	124748	18	39489	31
SRR13993714	4981855	112	44480.85	616815	202	0	0	351751	6	240550	9	83737	16
SRR13993715	4983214	106	47011.45	724884	201	0	0	278744	6	120802	12	61129	25
SRR13993716	4958279	102	48610.58	616695	202	0	0	384481	5	263809	8	113284	15
SRR13993717	5112112	122	41902.56	434200	212	0	0	244635	8	189455	13	66957	22
SRR13993718	4768216	46	103656.87	997909	217	0	0	524632	4	208187	6	110594	12
SRR13993719	4750840	106	44819.25	341494	200	0	0	139464	12	99204	20	45912	32
SRR13993720	5144876	88	58464.5	566041	202	0	0	370718	6	206341	10	87636	17
SRR13993721	5117280	84	60920	529061	200	0	0	272440	7	131356	12	64376	22
SRR13993722	4794319	143	33526.71	535778	201	0	0	234072	7	150566	12	40297	23
SRR13993723	5137685	250	20550.74	281984	205	0	0	64446	21	44519	40	14944	77
SRR13993724	5296717	191	27731.5	659209	201	0	0	169241	9	116383	17	29712	32
SRR13993725	5070092	77	65845.35	716268	201	0	0	284982	6	115391	12	56964	23
SRR13993726	5073956	102	49744.67	540393	205	0	0	191030	9	124115	16	33398	28
SRR13993727	5296215	254	20851.24	191819	206	0	0	58298	24	38799	46	13907	86
SRR13993728	5130196	127	40395.24	597037	202	0	0	191319	9	136588	15	31969	27
